Vdd,Cload (fF),Slew (ps),Temp (C),Wp (um),Gate_ID,Power (uW)
1.1,18.82,10.0,25,0.18,1,11.598
1.1,18.82,10.0,25,0.36,1,11.747
1.1,18.82,10.0,75,0.18,1,11.602
1.1,18.82,10.0,75,0.36,1,11.752
1.1,18.82,10.0,100,0.18,1,11.603
1.1,18.82,10.0,100,0.36,1,11.754
1.1,18.82,10.0,125,0.18,1,11.604
1.1,18.82,10.0,125,0.36,1,11.756
1.1,18.82,50.0,-40,0.18,1,11.614
1.1,18.82,50.0,-40,0.36,1,11.757
1.1,18.82,50.0,-25,0.18,1,11.607
1.1,18.82,50.0,-25,0.36,1,11.749
1.1,18.82,50.0,0,0.18,1,11.602
1.1,18.82,50.0,0,0.36,1,11.744
1.1,18.82,50.0,25,0.18,1,11.6
1.1,18.82,50.0,25,0.36,1,11.744
1.1,18.82,50.0,75,0.18,1,11.601
1.1,18.82,50.0,75,0.36,1,11.746
1.1,18.82,50.0,100,0.18,1,11.602
1.1,18.82,50.0,100,0.36,1,11.748
1.1,18.82,50.0,125,0.18,1,11.602
1.1,18.82,50.0,125,0.36,1,11.75
1.1,18.82,100.0,-40,0.18,1,11.699
1.1,18.82,100.0,-40,0.36,1,11.895
1.1,18.82,100.0,-25,0.18,1,11.674
1.1,18.82,100.0,-25,0.36,1,11.86
1.1,18.82,100.0,0,0.18,1,11.649
1.1,18.82,100.0,0,0.36,1,11.824
1.1,18.82,100.0,25,0.18,1,11.635
1.1,18.82,100.0,25,0.36,1,11.803
1.1,18.82,100.0,75,0.18,1,11.622
1.1,18.82,100.0,75,0.36,1,11.781
1.1,18.82,100.0,100,0.18,1,11.618
1.1,18.82,100.0,100,0.36,1,11.777
1.1,18.82,100.0,125,0.18,1,11.614
1.1,18.82,100.0,125,0.36,1,11.774
1.1,18.82,200.0,-40,0.18,1,11.974
1.1,18.82,200.0,-40,0.36,1,12.325
1.1,18.82,200.0,-25,0.18,1,11.901
1.1,18.82,200.0,-25,0.36,1,12.224
1.1,18.82,200.0,0,0.18,1,11.82
1.1,18.82,200.0,0,0.36,1,12.106
1.1,18.82,200.0,25,0.18,1,11.768
1.1,18.82,200.0,25,0.36,1,12.027
1.1,18.82,200.0,75,0.18,1,11.708
1.1,18.82,200.0,75,0.36,1,11.929
1.1,18.82,200.0,100,0.18,1,11.688
1.1,18.82,200.0,100,0.36,1,11.9
1.1,18.82,200.0,125,0.18,1,11.668
1.1,18.82,200.0,125,0.36,1,11.877
1.1,18.82,400.0,-40,0.18,1,12.749
1.1,18.82,400.0,-40,0.36,1,13.508
1.1,18.82,400.0,-25,0.18,1,12.564
1.1,18.82,400.0,-25,0.36,1,13.262
1.1,18.82,400.0,0,0.18,1,12.346
1.1,18.82,400.0,0,0.36,1,12.952
1.1,18.82,400.0,25,0.18,1,12.192
1.1,18.82,400.0,25,0.36,1,12.724
1.1,18.82,400.0,75,0.18,1,11.977
1.1,18.82,400.0,75,0.36,1,12.422
1.1,18.82,400.0,100,0.18,1,11.864
1.1,18.82,400.0,100,0.36,1,12.32
1.1,18.82,400.0,125,0.18,1,11.715
1.1,18.82,400.0,125,0.36,1,12.24
1.1,23.27,10.0,-40,0.18,1,14.289
1.1,23.27,10.0,-40,0.36,1,14.432
1.1,23.27,10.0,-25,0.18,1,14.29
1.1,23.27,10.0,-25,0.36,1,14.435
1.1,23.27,10.0,0,0.18,1,14.292
1.1,23.27,10.0,0,0.36,1,14.44
1.1,23.27,10.0,25,0.18,1,14.293
1.1,23.27,10.0,25,0.36,1,14.443
1.1,23.27,10.0,75,0.18,1,14.297
1.1,23.27,10.0,75,0.36,1,14.447
1.1,23.27,10.0,100,0.18,1,14.296
1.1,23.27,10.0,100,0.36,1,14.449
1.1,23.27,10.0,125,0.18,1,14.289
1.1,23.27,10.0,125,0.36,1,14.447
1.1,23.27,50.0,-40,0.18,1,14.304
1.1,23.27,50.0,-40,0.36,1,14.447
1.1,23.27,50.0,-25,0.18,1,14.299
1.1,23.27,50.0,-25,0.36,1,14.442
1.1,23.27,50.0,0,0.18,1,14.296
1.1,23.27,50.0,0,0.36,1,14.44
1.1,23.27,50.0,25,0.18,1,14.294
1.1,23.27,50.0,25,0.36,1,14.438
1.1,23.27,50.0,75,0.18,1,14.295
1.1,23.27,50.0,75,0.36,1,14.44
1.1,23.27,50.0,100,0.18,1,14.294
1.1,23.27,50.0,100,0.36,1,14.442
1.1,23.27,50.0,125,0.18,1,14.285
1.1,23.27,50.0,125,0.36,1,14.442
1.1,23.27,100.0,-40,0.18,1,14.379
1.1,23.27,100.0,-40,0.36,1,14.569
1.1,23.27,100.0,-25,0.18,1,14.356
1.1,23.27,100.0,-25,0.36,1,14.538
1.1,23.27,100.0,0,0.18,1,14.335
1.1,23.27,100.0,0,0.36,1,14.507
1.1,23.27,100.0,25,0.18,1,14.324
1.1,23.27,100.0,25,0.36,1,14.489
1.1,23.27,100.0,75,0.18,1,14.312
1.1,23.27,100.0,75,0.36,1,14.471
1.1,23.27,100.0,100,0.18,1,14.306
1.1,23.27,100.0,100,0.36,1,14.467
1.1,23.27,100.0,125,0.18,1,14.29
1.1,23.27,100.0,125,0.36,1,14.463
1.1,23.27,200.0,-40,0.18,1,14.625
1.1,23.27,200.0,-40,0.36,1,14.955
1.1,23.27,200.0,-25,0.18,1,14.558
1.1,23.27,200.0,-25,0.36,1,14.861
1.1,23.27,200.0,0,0.18,1,14.486
1.1,23.27,200.0,0,0.36,1,14.756
1.1,23.27,200.0,25,0.18,1,14.44
1.1,23.27,200.0,25,0.36,1,14.683
1.1,23.27,200.0,75,0.18,1,14.384
1.1,23.27,200.0,75,0.36,1,14.598
1.1,23.27,200.0,100,0.18,1,14.356
1.1,23.27,200.0,100,0.36,1,14.572
1.1,23.27,200.0,125,0.18,1,14.308
1.1,23.27,200.0,125,0.36,1,14.552
1.1,23.27,400.0,-40,0.18,1,15.334
1.1,23.27,400.0,-40,0.36,1,16.045
1.1,23.27,400.0,-25,0.18,1,15.158
1.1,23.27,400.0,-25,0.36,1,15.81
1.1,23.27,400.0,0,0.18,1,14.955
1.1,23.27,400.0,0,0.36,1,15.519
1.1,23.27,400.0,25,0.18,1,14.811
1.1,23.27,400.0,25,0.36,1,15.307
1.1,23.27,400.0,75,0.18,1,14.537
1.1,23.27,400.0,75,0.36,1,15.032
1.1,23.27,400.0,100,0.18,1,14.319
1.1,23.27,400.0,100,0.36,1,14.94
1.1,23.27,400.0,125,0.18,1,14.002
1.1,23.27,400.0,125,0.36,1,14.862
1.1,27.73,10.0,-40,0.18,1,16.984
1.1,27.73,10.0,-40,0.36,1,17.128
1.1,27.73,10.0,-25,0.18,1,16.985
1.1,27.73,10.0,-25,0.36,1,17.133
1.1,27.73,10.0,0,0.18,1,16.987
1.1,27.73,10.0,0,0.36,1,17.137
1.1,27.73,10.0,25,0.18,1,16.988
1.1,27.73,10.0,25,0.36,1,17.137
1.1,27.73,10.0,75,0.18,1,16.989
1.1,27.73,10.0,75,0.36,1,17.141
1.1,27.73,10.0,100,0.18,1,16.979
1.1,27.73,10.0,100,0.36,1,17.138
1.1,27.73,10.0,125,0.18,1,16.946
1.1,27.73,10.0,125,0.36,1,17.125
1.1,27.73,50.0,-40,0.18,1,16.997
1.1,27.73,50.0,-40,0.36,1,17.142
1.1,27.73,50.0,-25,0.18,1,16.992
1.1,27.73,50.0,-25,0.36,1,17.137
1.1,27.73,50.0,0,0.18,1,16.991
1.1,27.73,50.0,0,0.36,1,17.134
1.1,27.73,50.0,25,0.18,1,16.989
1.1,27.73,50.0,25,0.36,1,17.132
1.1,27.73,50.0,75,0.18,1,16.987
1.1,27.73,50.0,75,0.36,1,17.134
1.1,27.73,50.0,100,0.18,1,16.975
1.1,27.73,50.0,100,0.36,1,17.132
1.1,27.73,50.0,125,0.18,1,16.936
1.1,27.73,50.0,125,0.36,1,17.123
1.1,27.73,100.0,-40,0.18,1,17.062
1.1,27.73,100.0,-40,0.36,1,17.248
1.1,27.73,100.0,-25,0.18,1,17.043
1.1,27.73,100.0,-25,0.36,1,17.22
1.1,27.73,100.0,0,0.18,1,17.024
1.1,27.73,100.0,0,0.36,1,17.193
1.1,27.73,100.0,25,0.18,1,17.014
1.1,27.73,100.0,25,0.36,1,17.176
1.1,27.73,100.0,75,0.18,1,16.999
1.1,27.73,100.0,75,0.36,1,17.162
1.1,27.73,100.0,100,0.18,1,16.979
1.1,27.73,100.0,100,0.36,1,17.155
1.1,27.73,100.0,125,0.18,1,16.925
1.1,27.73,100.0,125,0.36,1,17.144
1.1,27.73,200.0,-40,0.18,1,17.286
1.1,27.73,200.0,-40,0.36,1,17.603
1.1,27.73,200.0,-25,0.18,1,17.223
1.1,27.73,200.0,-25,0.36,1,17.514
1.1,27.73,200.0,0,0.18,1,17.159
1.1,27.73,200.0,0,0.36,1,17.415
1.1,27.73,200.0,25,0.18,1,17.118
1.1,27.73,200.0,25,0.36,1,17.349
1.1,27.73,200.0,75,0.18,1,17.054
1.1,27.73,200.0,75,0.36,1,17.273
1.1,27.73,200.0,100,0.18,1,16.993
1.1,27.73,200.0,100,0.36,1,17.248
1.1,27.73,200.0,125,0.18,1,16.871
1.1,27.73,200.0,125,0.36,1,17.226
1.1,27.73,400.0,-40,0.18,1,17.941
1.1,27.73,400.0,-40,0.36,1,18.614
1.1,27.73,400.0,-25,0.18,1,17.775
1.1,27.73,400.0,-25,0.36,1,18.389
1.1,27.73,400.0,0,0.18,1,17.582
1.1,27.73,400.0,0,0.36,1,18.113
1.1,27.73,400.0,25,0.18,1,17.431
1.1,27.73,400.0,25,0.36,1,17.917
1.1,27.73,400.0,75,0.18,1,16.985
1.1,27.73,400.0,75,0.36,1,17.662
1.1,27.73,400.0,100,0.18,1,16.568
1.1,27.73,400.0,100,0.36,1,17.571
1.1,27.73,400.0,125,0.18,1,15.996
1.1,27.73,400.0,125,0.36,1,17.48
1.1,32.18,10.0,-40,0.18,1,19.68
1.1,32.18,10.0,-40,0.36,1,19.827
1.1,32.18,10.0,-25,0.18,1,19.681
1.1,32.18,10.0,-25,0.36,1,19.83
1.1,32.18,10.0,0,0.18,1,19.682
1.1,32.18,10.0,0,0.36,1,19.83
1.1,32.18,10.0,25,0.18,1,19.683
1.1,32.18,10.0,25,0.36,1,19.832
1.1,32.18,10.0,75,0.18,1,19.672
1.1,32.18,10.0,75,0.36,1,19.829
1.1,32.18,10.0,100,0.18,1,19.634
1.1,32.18,10.0,100,0.36,1,19.811
1.1,32.18,10.0,125,0.18,1,19.535
1.1,32.18,10.0,125,0.36,1,19.768
1.1,32.18,50.0,-40,0.18,1,19.69
1.1,32.18,50.0,-40,0.36,1,19.835
1.1,32.18,50.0,-25,0.18,1,19.686
1.1,32.18,50.0,-25,0.36,1,19.832
1.1,32.18,50.0,0,0.18,1,19.686
1.1,32.18,50.0,0,0.36,1,19.828
1.1,32.18,50.0,25,0.18,1,19.684
1.1,32.18,50.0,25,0.36,1,19.827
1.1,32.18,50.0,75,0.18,1,19.669
1.1,32.18,50.0,75,0.36,1,19.823
1.1,32.18,50.0,100,0.18,1,19.625
1.1,32.18,50.0,100,0.36,1,19.81
1.1,32.18,50.0,125,0.18,1,19.512
1.1,32.18,50.0,125,0.36,1,19.775
1.1,32.18,100.0,-40,0.18,1,19.749
1.1,32.18,100.0,-40,0.36,1,19.93
1.1,32.18,100.0,-25,0.18,1,19.731
1.1,32.18,100.0,-25,0.36,1,19.906
1.1,32.18,100.0,0,0.18,1,19.714
1.1,32.18,100.0,0,0.36,1,19.879
1.1,32.18,100.0,25,0.18,1,19.705
1.1,32.18,100.0,25,0.36,1,19.865
1.1,32.18,100.0,75,0.18,1,19.676
1.1,32.18,100.0,75,0.36,1,19.848
1.1,32.18,100.0,100,0.18,1,19.615
1.1,32.18,100.0,100,0.36,1,19.834
1.1,32.18,100.0,125,0.18,1,19.473
1.1,32.18,100.0,125,0.36,1,19.802
1.1,32.18,200.0,-40,0.18,1,19.953
1.1,32.18,200.0,-40,0.36,1,20.257
1.1,32.18,200.0,-25,0.18,1,19.895
1.1,32.18,200.0,-25,0.36,1,20.174
1.1,32.18,200.0,0,0.18,1,19.834
1.1,32.18,200.0,0,0.36,1,20.082
1.1,32.18,200.0,25,0.18,1,19.796
1.1,32.18,200.0,25,0.36,1,20.022
1.1,32.18,200.0,75,0.18,1,19.698
1.1,32.18,200.0,75,0.36,1,19.95
1.1,32.18,200.0,100,0.18,1,19.56
1.1,32.18,200.0,100,0.36,1,19.923
1.1,32.18,200.0,125,0.18,1,19.3
1.1,32.18,200.0,125,0.36,1,19.887
1.1,32.18,400.0,-40,0.18,1,20.564
1.1,32.18,400.0,-40,0.36,1,21.207
1.1,32.18,400.0,-25,0.18,1,20.405
1.1,32.18,400.0,-25,0.36,1,20.99
1.1,32.18,400.0,0,0.18,1,20.213
1.1,32.18,400.0,0,0.36,1,20.727
1.1,32.18,400.0,25,0.18,1,20.024
1.1,32.18,400.0,25,0.36,1,20.543
1.1,32.18,400.0,75,0.18,1,19.252
1.1,32.18,400.0,75,0.36,1,20.3
1.1,32.18,400.0,100,0.18,1,18.552
1.1,32.18,400.0,100,0.36,1,20.194
1.1,32.18,400.0,125,0.18,1,17.662
1.1,32.18,400.0,125,0.36,1,20.059
1.1,36.64,10.0,-40,0.18,1,22.375
1.1,36.64,10.0,-40,0.36,1,22.523
1.1,36.64,10.0,-25,0.18,1,22.376
1.1,36.64,10.0,-25,0.36,1,22.526
1.1,36.64,10.0,0,0.18,1,22.376
1.1,36.64,10.0,0,0.36,1,22.525
1.1,36.64,10.0,25,0.18,1,22.376
1.1,36.64,10.0,25,0.36,1,22.525
1.1,36.64,10.0,75,0.18,1,22.332
1.1,36.64,10.0,75,0.36,1,22.502
1.1,36.64,10.0,100,0.18,1,22.229
1.1,36.64,10.0,100,0.36,1,22.45
1.1,36.64,10.0,125,0.18,1,22.004
1.1,36.64,10.0,125,0.36,1,22.351
1.1,36.64,50.0,-40,0.18,1,22.384
1.1,36.64,50.0,-40,0.36,1,22.529
1.1,36.64,50.0,-25,0.18,1,22.38
1.1,36.64,50.0,-25,0.36,1,22.526
1.1,36.64,50.0,0,0.18,1,22.378
1.1,36.64,50.0,0,0.36,1,22.522
1.1,36.64,50.0,25,0.18,1,22.377
1.1,36.64,50.0,25,0.36,1,22.52
1.1,36.64,50.0,75,0.18,1,22.326
1.1,36.64,50.0,75,0.36,1,22.5
1.1,36.64,50.0,100,0.18,1,22.211
1.1,36.64,50.0,100,0.36,1,22.46
1.1,36.64,50.0,125,0.18,1,21.963
1.1,36.64,50.0,125,0.36,1,22.374
1.1,36.64,100.0,-40,0.18,1,22.438
1.1,36.64,100.0,-40,0.36,1,22.617
1.1,36.64,100.0,-25,0.18,1,22.421
1.1,36.64,100.0,-25,0.36,1,22.593
1.1,36.64,100.0,0,0.18,1,22.405
1.1,36.64,100.0,0,0.36,1,22.568
1.1,36.64,100.0,25,0.18,1,22.395
1.1,36.64,100.0,25,0.36,1,22.554
1.1,36.64,100.0,75,0.18,1,22.323
1.1,36.64,100.0,75,0.36,1,22.527
1.1,36.64,100.0,100,0.18,1,22.178
1.1,36.64,100.0,100,0.36,1,22.49
1.1,36.64,100.0,125,0.18,1,21.882
1.1,36.64,100.0,125,0.36,1,22.416
1.1,36.64,200.0,-40,0.18,1,22.626
1.1,36.64,200.0,-40,0.36,1,22.919
1.1,36.64,200.0,-25,0.18,1,22.571
1.1,36.64,200.0,-25,0.36,1,22.843
1.1,36.64,200.0,0,0.18,1,22.514
1.1,36.64,200.0,0,0.36,1,22.752
1.1,36.64,200.0,25,0.18,1,22.474
1.1,36.64,200.0,25,0.36,1,22.698
1.1,36.64,200.0,75,0.18,1,22.286
1.1,36.64,200.0,75,0.36,1,22.626
1.1,36.64,200.0,100,0.18,1,22.013
1.1,36.64,200.0,100,0.36,1,22.584
1.1,36.64,200.0,125,0.18,1,21.542
1.1,36.64,200.0,125,0.36,1,22.513
1.1,36.64,400.0,-40,0.18,1,23.199
1.1,36.64,400.0,-40,0.36,1,23.816
1.1,36.64,400.0,-25,0.18,1,23.044
1.1,36.64,400.0,-25,0.36,1,23.605
1.1,36.64,400.0,0,0.18,1,22.834
1.1,36.64,400.0,0,0.36,1,23.355
1.1,36.64,400.0,25,0.18,1,22.557
1.1,36.64,400.0,25,0.36,1,23.181
1.1,36.64,400.0,75,0.18,1,21.291
1.1,36.64,400.0,75,0.36,1,22.932
1.1,36.64,400.0,100,0.18,1,20.244
1.1,36.64,400.0,100,0.36,1,22.786
1.1,36.64,400.0,125,0.18,1,19.014
1.1,36.64,400.0,125,0.36,1,22.561
1.1,41.09,10.0,-40,0.18,1,25.07
1.1,41.09,10.0,-40,0.36,1,25.219
1.1,41.09,10.0,-25,0.18,1,25.07
1.1,41.09,10.0,-25,0.36,1,25.219
1.1,41.09,10.0,0,0.18,1,25.07
1.1,41.09,10.0,0,0.36,1,25.218
1.1,41.09,10.0,25,0.18,1,25.064
1.1,41.09,10.0,25,0.36,1,25.213
1.1,41.09,10.0,75,0.18,1,24.946
1.1,41.09,10.0,75,0.36,1,25.142
1.1,41.09,10.0,100,0.18,1,24.724
1.1,41.09,10.0,100,0.36,1,25.036
1.1,41.09,10.0,125,0.18,1,24.3
1.1,41.09,10.0,125,0.36,1,24.84
1.1,41.09,50.0,-40,0.18,1,25.077
1.1,41.09,50.0,-40,0.36,1,25.224
1.1,41.09,50.0,-25,0.18,1,25.074
1.1,41.09,50.0,-25,0.36,1,25.219
1.1,41.09,50.0,0,0.18,1,25.071
1.1,41.09,50.0,0,0.36,1,25.215
1.1,41.09,50.0,25,0.18,1,25.066
1.1,41.09,50.0,25,0.36,1,25.21
1.1,41.09,50.0,75,0.18,1,24.935
1.1,41.09,50.0,75,0.36,1,25.153
1.1,41.09,50.0,100,0.18,1,24.693
1.1,41.09,50.0,100,0.36,1,25.061
1.1,41.09,50.0,125,0.18,1,24.234
1.1,41.09,50.0,125,0.36,1,24.889
1.1,41.09,100.0,-40,0.18,1,25.127
1.1,41.09,100.0,-40,0.36,1,25.304
1.1,41.09,100.0,-25,0.18,1,25.111
1.1,41.09,100.0,-25,0.36,1,25.28
1.1,41.09,100.0,0,0.18,1,25.096
1.1,41.09,100.0,0,0.36,1,25.257
1.1,41.09,100.0,25,0.18,1,25.081
1.1,41.09,100.0,25,0.36,1,25.242
1.1,41.09,100.0,75,0.18,1,24.915
1.1,41.09,100.0,75,0.36,1,25.186
1.1,41.09,100.0,100,0.18,1,24.625
1.1,41.09,100.0,100,0.36,1,25.106
1.1,41.09,100.0,125,0.18,1,24.099
1.1,41.09,100.0,125,0.36,1,24.956
1.1,41.09,200.0,-40,0.18,1,25.303
1.1,41.09,200.0,-40,0.36,1,25.589
1.1,41.09,200.0,-25,0.18,1,25.251
1.1,41.09,200.0,-25,0.36,1,25.511
1.1,41.09,200.0,0,0.18,1,25.196
1.1,41.09,200.0,0,0.36,1,25.429
1.1,41.09,200.0,25,0.18,1,25.145
1.1,41.09,200.0,25,0.36,1,25.377
1.1,41.09,200.0,75,0.18,1,24.79
1.1,41.09,200.0,75,0.36,1,25.29
1.1,41.09,200.0,100,0.18,1,24.309
1.1,41.09,200.0,100,0.36,1,25.215
1.1,41.09,200.0,125,0.18,1,23.554
1.1,41.09,200.0,125,0.36,1,25.077
1.1,41.09,400.0,-40,0.18,1,25.841
1.1,41.09,400.0,-40,0.36,1,26.436
1.1,41.09,400.0,-25,0.18,1,25.683
1.1,41.09,400.0,-25,0.36,1,26.233
1.1,41.09,400.0,0,0.18,1,25.424
1.1,41.09,400.0,0,0.36,1,25.994
1.1,41.09,400.0,25,0.18,1,24.989
1.1,41.09,400.0,25,0.36,1,25.827
1.1,41.09,400.0,75,0.18,1,23.074
1.1,41.09,400.0,75,0.36,1,25.544
1.1,41.09,400.0,100,0.18,1,21.65
1.1,41.09,400.0,100,0.36,1,25.317
1.1,41.09,400.0,125,0.18,1,20.084
1.1,41.09,400.0,125,0.36,1,24.945
1.1,45.55,10.0,-40,0.18,1,27.764
1.1,45.55,10.0,-40,0.36,1,27.912
1.1,45.55,10.0,-25,0.18,1,27.764
1.1,45.55,10.0,-25,0.36,1,27.912
1.1,45.55,10.0,0,0.18,1,27.759
1.1,45.55,10.0,0,0.36,1,27.908
1.1,45.55,10.0,25,0.18,1,27.743
1.1,45.55,10.0,25,0.36,1,27.891
1.1,45.55,10.0,75,0.18,1,27.482
1.1,45.55,10.0,75,0.36,1,27.739
1.1,45.55,10.0,100,0.18,1,27.077
1.1,45.55,10.0,100,0.36,1,27.537
1.1,45.55,10.0,125,0.18,1,26.379
1.1,45.55,10.0,125,0.36,1,27.205
1.1,45.55,50.0,-40,0.18,1,27.771
1.1,45.55,50.0,-40,0.36,1,27.917
1.1,45.55,50.0,-25,0.18,1,27.767
1.1,45.55,50.0,-25,0.36,1,27.911
1.1,45.55,50.0,0,0.18,1,27.761
1.1,45.55,50.0,0,0.36,1,27.906
1.1,45.55,50.0,25,0.18,1,27.743
1.1,45.55,50.0,25,0.36,1,27.892
1.1,45.55,50.0,75,0.18,1,27.466
1.1,45.55,50.0,75,0.36,1,27.763
1.1,45.55,50.0,100,0.18,1,27.028
1.1,45.55,50.0,100,0.36,1,27.588
1.1,45.55,50.0,125,0.18,1,26.283
1.1,45.55,50.0,125,0.36,1,27.289
1.1,45.55,100.0,-40,0.18,1,27.818
1.1,45.55,100.0,-40,0.36,1,27.99
1.1,45.55,100.0,-25,0.18,1,27.802
1.1,45.55,100.0,-25,0.36,1,27.968
1.1,45.55,100.0,0,0.18,1,27.785
1.1,45.55,100.0,0,0.36,1,27.945
1.1,45.55,100.0,25,0.18,1,27.757
1.1,45.55,100.0,25,0.36,1,27.924
1.1,45.55,100.0,75,0.18,1,27.421
1.1,45.55,100.0,75,0.36,1,27.811
1.1,45.55,100.0,100,0.18,1,26.915
1.1,45.55,100.0,100,0.36,1,27.658
1.1,45.55,100.0,125,0.18,1,26.084
1.1,45.55,100.0,125,0.36,1,27.39
1.1,45.55,200.0,-40,0.18,1,27.982
1.1,45.55,200.0,-40,0.36,1,28.259
1.1,45.55,200.0,-25,0.18,1,27.932
1.1,45.55,200.0,-25,0.36,1,28.185
1.1,45.55,200.0,0,0.18,1,27.875
1.1,45.55,200.0,0,0.36,1,28.108
1.1,45.55,200.0,25,0.18,1,27.798
1.1,45.55,200.0,25,0.36,1,28.054
1.1,45.55,200.0,75,0.18,1,27.173
1.1,45.55,200.0,75,0.36,1,27.93
1.1,45.55,200.0,100,0.18,1,26.412
1.1,45.55,200.0,100,0.36,1,27.795
1.1,45.55,200.0,125,0.18,1,25.311
1.1,45.55,200.0,125,0.36,1,27.546
1.1,45.55,400.0,-40,0.18,1,28.485
1.1,45.55,400.0,-40,0.36,1,29.068
1.1,45.55,400.0,-25,0.18,1,28.312
1.1,45.55,400.0,-25,0.36,1,28.87
1.1,45.55,400.0,0,0.18,1,27.958
1.1,45.55,400.0,0,0.36,1,28.64
1.1,45.55,400.0,25,0.18,1,27.285
1.1,45.55,400.0,25,0.36,1,28.476
1.1,45.55,400.0,75,0.18,1,24.595
1.1,45.55,400.0,75,0.36,1,28.114
1.1,45.55,400.0,100,0.18,1,22.793
1.1,45.55,400.0,100,0.36,1,27.754
1.1,45.55,400.0,125,0.18,1,20.918
1.1,45.55,400.0,125,0.36,1,27.169
1.1,50.0,10.0,-40,0.18,1,30.456
1.1,50.0,10.0,-40,0.36,1,30.604
1.1,50.0,10.0,-25,0.18,1,30.454
1.1,50.0,10.0,-25,0.36,1,30.602
1.1,50.0,10.0,0,0.18,1,30.44
1.1,50.0,10.0,0,0.36,1,30.589
1.1,50.0,10.0,25,0.18,1,30.396
1.1,50.0,10.0,25,0.36,1,30.549
1.1,50.0,10.0,75,0.18,1,29.908
1.1,50.0,10.0,75,0.36,1,30.263
1.1,50.0,10.0,100,0.18,1,29.248
1.1,50.0,10.0,100,0.36,1,29.93
1.1,50.0,10.0,125,0.18,1,28.211
1.1,50.0,10.0,125,0.36,1,29.42
1.1,50.0,50.0,-40,0.18,1,30.463
1.1,50.0,50.0,-40,0.36,1,30.607
1.1,50.0,50.0,-25,0.18,1,30.458
1.1,50.0,50.0,-25,0.36,1,30.602
1.1,50.0,50.0,0,0.18,1,30.445
1.1,50.0,50.0,0,0.36,1,30.591
1.1,50.0,50.0,25,0.18,1,30.4
1.1,50.0,50.0,25,0.36,1,30.559
1.1,50.0,50.0,75,0.18,1,29.882
1.1,50.0,50.0,75,0.36,1,30.312
1.1,50.0,50.0,100,0.18,1,29.177
1.1,50.0,50.0,100,0.36,1,30.015
1.1,50.0,50.0,125,0.18,1,28.082
1.1,50.0,50.0,125,0.36,1,29.547
1.1,50.0,100.0,-40,0.18,1,30.508
1.1,50.0,100.0,-40,0.36,1,30.677
1.1,50.0,100.0,-25,0.18,1,30.492
1.1,50.0,100.0,-25,0.36,1,30.656
1.1,50.0,100.0,0,0.18,1,30.468
1.1,50.0,100.0,0,0.36,1,30.63
1.1,50.0,100.0,25,0.18,1,30.412
1.1,50.0,100.0,25,0.36,1,30.595
1.1,50.0,100.0,75,0.18,1,29.805
1.1,50.0,100.0,75,0.36,1,30.383
1.1,50.0,100.0,100,0.18,1,29.01
1.1,50.0,100.0,100,0.36,1,30.121
1.1,50.0,100.0,125,0.18,1,27.814
1.1,50.0,100.0,125,0.36,1,29.69
1.1,50.0,200.0,-40,0.18,1,30.662
1.1,50.0,200.0,-40,0.36,1,30.932
1.1,50.0,200.0,-25,0.18,1,30.614
1.1,50.0,200.0,-25,0.36,1,30.862
1.1,50.0,200.0,0,0.18,1,30.548
1.1,50.0,200.0,0,0.36,1,30.786
1.1,50.0,200.0,25,0.18,1,30.42
1.1,50.0,200.0,25,0.36,1,30.727
1.1,50.0,200.0,75,0.18,1,29.401
1.1,50.0,200.0,75,0.36,1,30.531
1.1,50.0,200.0,100,0.18,1,28.294
1.1,50.0,200.0,100,0.36,1,30.298
1.1,50.0,200.0,125,0.18,1,26.804
1.1,50.0,200.0,125,0.36,1,29.888
1.1,50.0,400.0,-40,0.18,1,31.127
1.1,50.0,400.0,-40,0.36,1,31.706
1.1,50.0,400.0,-25,0.18,1,30.923
1.1,50.0,400.0,-25,0.36,1,31.513
1.1,50.0,400.0,0,0.18,1,30.407
1.1,50.0,400.0,0,0.36,1,31.291
1.1,50.0,400.0,25,0.18,1,29.41
1.1,50.0,400.0,25,0.36,1,31.122
1.1,50.0,400.0,75,0.18,1,25.868
1.1,50.0,400.0,75,0.36,1,30.617
1.1,50.0,400.0,100,0.18,1,23.706
1.1,50.0,400.0,100,0.36,1,30.063
1.1,50.0,400.0,125,0.18,1,21.561
1.1,50.0,400.0,125,0.36,1,29.2
1.2,1.0,10.0,-40,0.18,1,0.969
1.2,1.0,10.0,-40,0.36,1,1.097
1.2,1.0,10.0,-25,0.18,1,0.964
1.2,1.0,10.0,-25,0.36,1,1.1
1.2,1.0,10.0,0,0.18,1,0.96
1.2,1.0,10.0,0,0.36,1,1.108
1.2,1.0,10.0,25,0.18,1,0.96
1.2,1.0,10.0,25,0.36,1,1.113
1.2,1.0,10.0,75,0.18,1,0.966
1.2,1.0,10.0,75,0.36,1,1.123
1.2,1.0,10.0,100,0.18,1,0.97
1.2,1.0,10.0,100,0.36,1,1.129
1.2,1.0,10.0,125,0.18,1,0.975
1.2,1.0,10.0,125,0.36,1,1.137
1.2,1.0,50.0,-40,0.18,1,1.311
1.2,1.0,50.0,-40,0.36,1,1.592
1.2,1.0,50.0,-25,0.18,1,1.265
1.2,1.0,50.0,-25,0.36,1,1.54
1.2,1.0,50.0,0,0.18,1,1.203
1.2,1.0,50.0,0,0.36,1,1.463
