Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.8818181818181816e-14,4e-10,25,3.6e-07,1,3.51245e-07
0.7,1.8818181818181816e-14,4e-10,75,1.8e-07,1,3.2006e-07
0.7,1.8818181818181816e-14,4e-10,75,3.6e-07,1,3.38398e-07
0.7,1.8818181818181816e-14,4e-10,100,1.8e-07,1,3.11105e-07
0.7,1.8818181818181816e-14,4e-10,100,3.6e-07,1,3.32151e-07
0.7,1.8818181818181816e-14,4e-10,125,1.8e-07,1,3.03942e-07
0.7,1.8818181818181816e-14,4e-10,125,3.6e-07,1,3.21793e-07
0.7,2.3272727272727276e-14,1e-11,-40,3.6e-07,1,3.1368e-07
0.7,2.3272727272727276e-14,1e-11,-25,1.8e-07,1,3.07411e-07
0.7,2.3272727272727276e-14,1e-11,-25,3.6e-07,1,3.20078e-07
0.7,2.3272727272727276e-14,1e-11,0,1.8e-07,1,3.04948e-07
0.7,2.3272727272727276e-14,1e-11,0,3.6e-07,1,3.22959e-07
0.7,2.3272727272727276e-14,1e-11,25,1.8e-07,1,3.02803e-07
0.7,2.3272727272727276e-14,1e-11,25,3.6e-07,1,3.22764e-07
0.7,2.3272727272727276e-14,1e-11,75,1.8e-07,1,3.00525e-07
